question,label
"What is the most common intensity at CBY from December 14, 2023 to January 14, 2024?",data_download_interval
"What is the most frequent temperature at CBYDS from May 25, 2023 to May 29, 2023?",data_download_interval
"Show me the average salinity for CF240 between October 22, 2023 and December 04, 2023.",data_download_interval
"Show me the minimum conductivity for CBYIU between August 26, 2023 and September 04, 2023.",data_download_interval
"What is the range of temperature in CBYSP between November 18, 2023 and January 06, 2024?",data_download_interval
"What is the lowest salinity at CBYIP from November 23, 2023 to January 18, 2024?",data_download_interval
"What is the largest pressure at CBYSU from August 12, 2023 to August 29, 2023?",data_download_interval
"What is the number of of pressure measurements at CF240 between December 08, 2023 and December 30, 2023?",data_download_interval
"What is the spread of light in CBYSP between September 19, 2023 and November 05, 2023?",data_download_interval
"What is the lowest oxygen at CBY from July 26, 2023 to August 27, 2023?",data_download_interval
"Show me the average pressure for CF240 between April 18, 2023 and June 01, 2023.",data_download_interval
"What is the aggregate of salinity values in CBYSP from August 06, 2023 to August 30, 2023?",data_download_interval
"What is the minimum light at CBYSS from March 08, 2023 to April 09, 2023?",data_download_interval
"What is the range of temperature in CBY between September 04, 2023 and September 26, 2023?",data_download_interval
"Show me the least pressure for CF240 between January 08, 2023 and February 21, 2023.",data_download_interval
"How many temperature readings were recorded at CBYIP from December 14, 2023 to December 25, 2023?",data_download_interval
"Show me the mean intensity for CF240 between March 02, 2023 and April 24, 2023.",data_download_interval
"What is the lowest oxygen at CBYSS from October 05, 2023 to December 01, 2023?",data_download_interval
"What is the total of intensity values in CBYSP from February 03, 2023 to February 07, 2023?",data_download_interval
"What is the most frequent pressure at CBYSP from January 12, 2023 to February 20, 2023?",data_download_interval
"What is the most frequent pressure at CBYDS from March 07, 2023 to May 05, 2023?",data_download_interval
"Show me the minimum light for CBY between August 06, 2023 and September 23, 2023.",data_download_interval
"What is the count of pressure measurements at CBYIP between June 15, 2023 and July 05, 2023?",data_download_interval
"What is the total of conductivity values in CBYIP from August 12, 2023 to September 19, 2023?",data_download_interval
"What is the sum of conductivity values in CBYSP from December 28, 2023 to January 13, 2024?",data_download_interval
"What is the how many of conductivity measurements at CBY between December 21, 2023 and January 23, 2024?",data_download_interval
"What is the total of light values in CBYSS from August 14, 2023 to September 08, 2023?",data_download_interval
"What is the maximum temperature at CBYSU from March 31, 2023 to May 02, 2023?",data_download_interval
"What is the number of of intensity measurements at CBYSU between March 04, 2023 and March 25, 2023?",data_download_interval
"What is the least temperature at CBYIP from January 24, 2023 to February 23, 2023?",data_download_interval
"What is the range of salinity in CBYSP between January 20, 2023 and February 01, 2023?",data_download_interval
"Show me the mean salinity for CBYSP between January 17, 2023 and March 13, 2023.",data_download_interval
"What is the mode intensity at CBYSU from May 30, 2023 to July 09, 2023?",data_download_interval
"What is the sum of salinity values in CF240 from April 14, 2023 to May 26, 2023?",data_download_interval
"What is the most common oxygen at CBYSU from September 27, 2023 to November 04, 2023?",data_download_interval
"Show me the average temperature for CBYSP between May 04, 2023 and May 31, 2023.",data_download_interval
"What is the largest temperature at CBYSS from December 06, 2023 to January 23, 2024?",data_download_interval
"What is the most common conductivity at CBYSU from December 07, 2023 to January 05, 2024?",data_download_interval
"Show me the highest temperature for CF240 between April 07, 2023 and April 20, 2023.",data_download_interval
"How many temperature readings were recorded at CBYDS from July 15, 2023 to August 07, 2023?",data_download_interval
"What is the difference between highest and lowest of intensity in CBYIP between July 12, 2023 and July 25, 2023?",data_download_interval
"What is the spread of temperature in CBY between December 05, 2023 and January 31, 2024?",data_download_interval
"What is the difference between highest and lowest of light in CBYDS between October 14, 2023 and November 16, 2023?",data_download_interval
"How many light readings were recorded at CF240 from January 04, 2023 to January 27, 2023?",data_download_interval
"Show me the lowest pressure for CBYDS between September 30, 2023 and November 26, 2023.",data_download_interval
"Show me the highest conductivity for CBYSS between March 31, 2023 and May 17, 2023.",data_download_interval
"What is the highest light at CBY from January 08, 2023 to February 17, 2023?",data_download_interval
"What is the least salinity at CBYSU from February 07, 2023 to March 04, 2023?",data_download_interval
"Show me the minimum conductivity for CBYSP between March 11, 2023 and May 05, 2023.",data_download_interval
"Show me the lowest temperature for CBYSU between June 17, 2023 and August 06, 2023.",data_download_interval
"What is the most frequent intensity at CBYSS from September 11, 2023 to October 26, 2023?",data_download_interval
"Show me the lowest temperature for CBYSU between April 30, 2023 and June 21, 2023.",data_download_interval
"What is the aggregate of intensity values in CBY from September 04, 2023 to September 07, 2023?",data_download_interval
"Show me the greatest intensity for CBYSP between April 13, 2023 and May 26, 2023.",data_download_interval
"What is the difference between highest and lowest of salinity in CBYSP between July 25, 2023 and September 23, 2023?",data_download_interval
"What is the mode light at CBYSP from January 21, 2023 to January 25, 2023?",data_download_interval
"What is the aggregate of temperature values in CBYSP from July 04, 2023 to July 10, 2023?",data_download_interval
"Show me the smallest oxygen for CBYSU between December 04, 2023 and December 09, 2023.",data_download_interval
"What is the aggregate of conductivity values in CF240 from September 30, 2023 to November 07, 2023?",data_download_interval
"What is the mean light at CBYIU from November 15, 2023 to November 19, 2023?",data_download_interval
"Show me the least light for CBYSS between September 15, 2023 and October 07, 2023.",data_download_interval
"What is the total of temperature values in CBYSS from January 26, 2023 to March 02, 2023?",data_download_interval
"What is the difference between highest and lowest of pressure in CF240 between October 19, 2023 and December 09, 2023?",data_download_interval
"What is the difference between highest and lowest of conductivity in CBYSP between September 03, 2023 and November 02, 2023?",data_download_interval
"What is the average conductivity at CBYSP from December 24, 2023 to February 02, 2024?",data_download_interval
"What is the spread of pressure in CBYIU between September 18, 2023 and October 13, 2023?",data_download_interval
"What is the maximum salinity at CBY from December 22, 2023 to January 12, 2024?",data_download_interval
"What is the spread of pressure in CBYSP between October 10, 2023 and October 28, 2023?",data_download_interval
"Show me the average light for CF240 between May 24, 2023 and July 23, 2023.",data_download_interval
"Show me the minimum pressure for CBYIP between May 27, 2023 and June 18, 2023.",data_download_interval
"What is the most frequent temperature at CBYDS from October 11, 2023 to November 20, 2023?",data_download_interval
"What is the smallest pressure at CBYSP from July 18, 2023 to August 05, 2023?",data_download_interval
"Show me the lowest light for CBYIP between August 27, 2023 and October 22, 2023.",data_download_interval
"What is the mean light at CBYIU from December 30, 2023 to January 17, 2024?",data_download_interval
"What is the mean intensity at CBYSP from September 04, 2023 to October 19, 2023?",data_download_interval
"What is the average pressure at CBYSP from September 05, 2023 to October 31, 2023?",data_download_interval
"What is the lowest temperature at CF240 from December 29, 2023 to January 29, 2024?",data_download_interval
"What is the number of of conductivity measurements at CBYSU between October 24, 2023 and November 23, 2023?",data_download_interval
"How many temperature readings were recorded at CBYIU from September 29, 2023 to November 28, 2023?",data_download_interval
"What is the mean pressure at CBYSS from June 21, 2023 to August 17, 2023?",data_download_interval
"Show me the lowest pressure for CF240 between May 17, 2023 and June 03, 2023.",data_download_interval
"What is the most frequent salinity at CF240 from June 10, 2023 to July 24, 2023?",data_download_interval
"What is the total of oxygen values in CBYSU from April 26, 2023 to June 16, 2023?",data_download_interval
"What is the mean salinity at CBYDS from March 14, 2023 to March 26, 2023?",data_download_interval
"What is the count of salinity measurements at CBYSU between January 13, 2023 and January 23, 2023?",data_download_interval
"What is the number of of salinity measurements at CBYSS between December 01, 2023 and January 01, 2024?",data_download_interval
"What is the mean intensity at CBYDS from November 19, 2023 to December 12, 2023?",data_download_interval
"What is the mode light at CBYIU from February 14, 2023 to March 25, 2023?",data_download_interval
