question,label
"What is the range of oxygen in Cambridge Bay between September 12, 2023 and October 22, 2023?",data_download_interval
"What is the most common conductivity at CF240 from May 05, 2023 to June 23, 2023?",data_download_interval
"What is the smallest conductivity at CF240 from May 14, 2023 to May 29, 2023?",data_download_interval
What is the sum of turbidity values in CF240 in July 2024?,data_download_interval
"What is the sum of turbidity values in Cambridge Bay from June 05, 2023 to June 09, 2023?",data_download_interval
What is the maximum co2 at Cambridge Bay during summer 2023?,data_download_interval
What is the total of light values in CF240 in the second half of August 2023?,data_download_interval
What is the range of turbidity in CF240 in the first two weeks of April 2024?,data_download_interval
"How many pressure readings were recorded at CF240 from October 27, 2023 to December 04, 2023?",data_download_interval
What is the lowest pressure at Cambridge Bay in June 2023?,data_download_interval
What is the spread of salinity in CF240 in the first week of July 2024?,data_download_interval
"What is the total of temperature values in CF240 from August 24, 2023 to September 27, 2023?",data_download_interval
"What is the count of temperature measurements at CF240 between December 24, 2023 and February 16, 2024?",data_download_interval
"What is the range of co2 in CF240 between July 12, 2023 and August 23, 2023?",data_download_interval
Show me the greatest salinity for Cambridge Bay in the first week of July 2024.,data_download_interval
What is the mode salinity at Cambridge Bay in winter 2023?,data_download_interval
"What is the count of depth measurements at Cambridge Bay between April 06, 2023 and May 26, 2023?",data_download_interval
What is the spread of temperature in Cambridge Bay during the first half of March 2024?,data_download_interval
"What is the most common temperature at Cambridge Bay from March 27, 2023 to April 27, 2023?",data_download_interval
"What is the sum of co2 values in Cambridge Bay from January 12, 2023 to February 22, 2023?",data_download_interval
What is the aggregate of conductivity values in CF240 in the past 30 days?,data_download_interval
"Show me the least oxygen for Cambridge Bay between January 15, 2023 and February 17, 2023.",data_download_interval
What is the lowest oxygen at CF240 in the last week of July 2024?,data_download_interval
What is the smallest turbidity at Cambridge Bay in the past 30 days?,data_download_interval
What is the highest co2 at CF240 in the last week of July 2024?,data_download_interval
"What is the maximum temperature at Cambridge Bay from March 13, 2023 to March 26, 2023?",data_download_interval
"What is the sum of co2 values in Cambridge Bay from March 05, 2023 to March 18, 2023?",data_download_interval
"Show me the highest salinity for CF240 between July 10, 2023 and July 24, 2023.",data_download_interval
What is the sum of salinity values in CF240 in the past 7 days?,data_download_interval
"Show me the highest temperature for CF240 between March 17, 2023 and April 29, 2023.",data_download_interval
"Show me the maximum turbidity for CF240 between September 18, 2023 and November 12, 2023.",data_download_interval
"What is the range of co2 in Cambridge Bay between July 13, 2023 and July 22, 2023?",data_download_interval
What is the greatest depth at Cambridge Bay in the last week?,data_download_interval
"What is the most frequent pressure at Cambridge Bay from July 25, 2023 to August 04, 2023?",data_download_interval
"What is the number of of oxygen measurements at Cambridge Bay between June 09, 2023 and July 17, 2023?",data_download_interval
What is the most common temperature at Cambridge Bay during summer 2023?,data_download_interval
"What is the range of salinity in CF240 between July 13, 2023 and August 26, 2023?",data_download_interval
How many temperature readings were recorded at Cambridge Bay in the past 30 days?,data_download_interval
"What is the count of oxygen measurements at Cambridge Bay between July 24, 2023 and September 02, 2023?",data_download_interval
"What is the mean co2 at Cambridge Bay from May 26, 2023 to July 09, 2023?",data_download_interval
What is the smallest co2 at CF240 in July 2024?,data_download_interval
What is the aggregate of co2 values in CF240 during summer 2023?,data_download_interval
How many depth readings were recorded at Cambridge Bay in autumn 2024?,data_download_interval
What is the aggregate of depth values in CF240 in the first two weeks of April 2024?,data_download_interval
"What is the mode conductivity at CF240 from June 10, 2023 to August 04, 2023?",data_download_interval
What is the most common pressure at CF240 in the last quarter?,data_download_interval
Show me the highest depth for CF240 during summer 2023.,data_download_interval
"What is the how many of light measurements at CF240 between October 27, 2023 and November 24, 2023?",data_download_interval
"What is the count of light measurements at CF240 between December 21, 2023 and January 10, 2024?",data_download_interval
What is the aggregate of conductivity values in Cambridge Bay in spring 2024?,data_download_interval
"What is the range of light in Cambridge Bay between March 28, 2023 and May 19, 2023?",data_download_interval
What is the total of light values in Cambridge Bay in the past 7 days?,data_download_interval
"What is the lowest temperature at CF240 from June 27, 2023 to July 20, 2023?",data_download_interval
What is the highest turbidity at CF240 during the first half of March 2024?,data_download_interval
"What is the total of oxygen values in Cambridge Bay from September 10, 2023 to September 19, 2023?",data_download_interval
"What is the total of temperature values in CF240 from December 17, 2023 to December 23, 2023?",data_download_interval
"What is the least temperature at Cambridge Bay from December 02, 2023 to January 25, 2024?",data_download_interval
"What is the minimum light at CF240 from August 16, 2023 to October 07, 2023?",data_download_interval
What is the range of oxygen in Cambridge Bay in the past 30 days?,data_download_interval
"What is the average oxygen at Cambridge Bay from April 06, 2023 to June 01, 2023?",data_download_interval
"What is the most common pressure at CF240 from October 13, 2023 to October 25, 2023?",data_download_interval
Show me the least light for Cambridge Bay in the first week of July 2024.,data_download_interval
What is the largest temperature at Cambridge Bay in the last month?,data_download_interval
What is the aggregate of light values in Cambridge Bay in the first week of July 2024?,data_download_interval
What is the number of of oxygen measurements at Cambridge Bay in July 2024?,data_download_interval
What is the mode pressure at CF240 in June 2023?,data_download_interval
"What is the least salinity at CF240 from December 23, 2023 to January 12, 2024?",data_download_interval
What is the minimum conductivity at CF240 in the second half of August 2023?,data_download_interval
What is the largest temperature at CF240 in the last year?,data_download_interval
"How many conductivity readings were recorded at CF240 from August 17, 2023 to August 22, 2023?",data_download_interval
What is the greatest co2 at Cambridge Bay in the past 30 days?,data_download_interval
What is the total of oxygen values in Cambridge Bay in the last week of July 2024?,data_download_interval
"What is the difference between highest and lowest of turbidity in CF240 between April 02, 2023 and April 28, 2023?",data_download_interval
"What is the total of light values in Cambridge Bay from October 04, 2023 to November 01, 2023?",data_download_interval
What is the range of pressure in CF240 in the first two weeks of April 2024?,data_download_interval
"What is the mode salinity at Cambridge Bay from July 06, 2023 to July 17, 2023?",data_download_interval
"What is the number of of temperature measurements at CF240 between March 03, 2023 and March 22, 2023?",data_download_interval
"What is the aggregate of conductivity values in CF240 from May 17, 2023 to June 13, 2023?",data_download_interval
What is the mean turbidity at CF240 in the last 3 months?,data_download_interval
"What is the mean oxygen at Cambridge Bay from December 26, 2023 to January 01, 2024?",data_download_interval
"What is the mean pressure at Cambridge Bay from June 30, 2023 to August 29, 2023?",data_download_interval
What is the sum of depth values in CF240 in the last week?,data_download_interval
What is the most common depth at CF240 during summer 2023?,data_download_interval
What is the average oxygen at Cambridge Bay during summer 2023?,data_download_interval
"What is the count of co2 measurements at CF240 between March 15, 2023 and March 18, 2023?",data_download_interval
