question,label
"Retrieve conductivity data from Safe Passage Buoy on February 14, 2022 at 8 AM.",observation_query
"Give temperature and salinity at CF240 (CBO-1) on December 25, 2023 at 11 AM.",observation_query
"What was the salinity at CO2 - Pro-Oceanus Secondary Device on March 2, 2023 at 6 AM?",observation_query
"Give temperature and salinity at Cambridge Bay on December 25, 2023 at 11 AM.",observation_query
"What was the salinity at MOXA ioLogik 1242 on March 2, 2023 at 6 AM?",observation_query
"Show turbidity values at Junction Box - Primary on June 6, 2024 at 1 PM.",observation_query
"Show the water level at CO2 - Aanderaa on July 15, 2023 at noon.",observation_query
"What was the pressure at Junction Box - Primary on October 18, 2020 at midnight?",observation_query
"Show the water level at Light - 3 on July 15, 2023 at noon.",observation_query
"Provide the CO2 readings at Shore Station for May 10, 2021 at 3 PM.",observation_query
"Show the water level at Safe Passage Buoy on July 15, 2023 at noon.",observation_query
"What was the temperature at Signal Combiner Unit on August 10, 2024 at 5 PM?",observation_query
"What were the light levels at CO2 - Aanderaa on January 5, 2022 at 9 PM?",observation_query
"What was the pressure at Light - 2 on October 18, 2020 at midnight?",observation_query
"What was the pressure at CO2 - Pro-Oceanus on October 18, 2020 at midnight?",observation_query
"Show the water level at Cambridge Bay on July 15, 2023 at noon.",observation_query
"Show the water level at Safe Passage Buoy on July 15, 2023 at noon.",observation_query
"Provide the CO2 readings at Cambridge Bay for May 10, 2021 at 3 PM.",observation_query
"What were the light levels at Meteorological Station - Lufft on January 5, 2022 at 9 PM?",observation_query
"Show turbidity values at Signal Combiner Unit on June 6, 2024 at 1 PM.",observation_query
"What were the light levels at Light - 3 on January 5, 2022 at 9 PM?",observation_query
"What was the pressure at MOXA Relay 3 on October 18, 2020 at midnight?",observation_query
"Provide the CO2 readings at Underwater Network for May 10, 2021 at 3 PM.",observation_query
"What was the salinity at Shore Station on March 2, 2023 at 6 AM?",observation_query
"Show turbidity values at Diver Data on June 6, 2024 at 1 PM.",observation_query
"Provide the CO2 readings at MOXA Relay 1 for May 10, 2021 at 3 PM.",observation_query
"What were the light levels at Junction Box - Primary on January 5, 2022 at 9 PM?",observation_query
"What was the salinity at MOXA Relay 1 on March 2, 2023 at 6 AM?",observation_query
"What was the salinity at Underwater Network on March 2, 2023 at 6 AM?",observation_query
"What was the pressure at CF240 (CBO-1) on October 18, 2020 at midnight?",observation_query
"What was the salinity at CO2 - Aanderaa on March 2, 2023 at 6 AM?",observation_query
"What were the light levels at Secondary CTD on January 5, 2022 at 9 PM?",observation_query
"Show the water level at CF240 (CBO-1) on July 15, 2023 at noon.",observation_query
"What was the salinity at Meteorological Station - Lufft on March 2, 2023 at 6 AM?",observation_query
"Show the water level at Junction Box - Primary on July 15, 2023 at noon.",observation_query
"Show the water level at CO2 - Pro-Oceanus Secondary Device on July 15, 2023 at noon.",observation_query
"What were the light levels at Safe Passage Buoy on January 5, 2022 at 9 PM?",observation_query
"Show turbidity values at Safe Passage Buoy on June 6, 2024 at 1 PM.",observation_query
"What were the light levels at MOXA ioLogik E1242 2 on January 5, 2022 at 9 PM?",observation_query
"Retrieve conductivity data from MOXA ioLogik E1242 1 on February 14, 2022 at 8 AM.",observation_query
"What was the pressure at MOXA Relay 3 on October 18, 2020 at midnight?",observation_query
"Give me the oxygen levels at Secondary CTD on September 1, 2022 at 4 PM.",observation_query
"What was the temperature at Signal Combiner Unit on August 10, 2024 at 5 PM?",observation_query
"Give temperature and salinity at MOXA ioLogik E1242 1 on December 25, 2023 at 11 AM.",observation_query
